Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1765903490,50,,Aggregated,23.100000,0.000000,6,7,7,7,8,10,230,250,480,560,560,3728,4,6,14.115135868029466,1.7563789997439017,557.5686909996875,47.68133047210301
1765903491,50,,Aggregated,23.400000,0.000000,6,7,7,7,8,10,230,250,480,560,560,3751,4,6,14.0590352793959,1.7563789997439017,557.5686909996875,47.64702745934417
1765903492,50,,Aggregated,22.900000,0.000000,6,7,7,7,8,10,230,250,480,560,560,3769,4,6,14.01783086256711,1.7563789997439017,557.5686909996875,47.612629344653755
1765903493,50,,Aggregated,23.000000,0.000000,6,7,7,7,8,10,230,250,480,560,560,3792,4,6,13.96597170148096,1.7563789997439017,557.5686909996875,47.60548523206751
1765903494,50,,Aggregated,22.500000,0.000000,6,7,7,7,8,10,230,250,480,560,560,3815,4,6,13.911943539978047,1.7563789997439017,557.5686909996875,47.62359108781127
1765903495,50,,Aggregated,22.500000,0.000000,6,7,7,7,8,10,230,250,480,560,560,3842,4,6,13.852958642116368,1.7563789997439017,557.5686909996875,47.61374284226965
1765903496,50,,Aggregated,21.900000,0.000000,6,7,7,7,8,10,230,250,480,560,560,3873,4,6,13.7838037585884,1.7563789997439017,557.5686909996875,47.61270333075136
1765903497,50,,Aggregated,21.900000,0.000000,6,7,7,7,8,10,230,250,480,560,560,3895,4,6,13.731887867782932,1.7563789997439017,557.5686909996875,47.549165596919124
1765903498,50,,Aggregated,23.000000,0.000000,6,7,7,7,8,10,230,250,480,560,560,3916,4,6,13.683501570738445,1.7563789997439017,557.5686909996875,47.52400408580184
1765903499,50,,Aggregated,23.300000,0.000000,6,7,7,7,8,9,230,250,480,560,560,3941,4,6,13.633389499875333,1.7563789997439017,557.5686909996875,47.53818827708703
1765903500,50,,Aggregated,23.100000,0.000000,6,7,7,7,8,9,230,250,480,560,560,3963,4,6,13.584620065861452,1.7563789997439017,557.5686909996875,47.52359323744638
1765903501,50,,Aggregated,23.100000,0.000000,6,7,7,7,8,9,230,250,480,560,560,3989,4,6,13.52620706543249,1.7563789997439017,557.5686909996875,47.5487590874906
1765903502,50,,Aggregated,23.500000,0.000000,6,7,7,7,8,9,230,250,480,560,560,4013,4,6,13.474759323949876,1.7563789997439017,557.5686909996875,47.507600299028155
1765903503,50,,Aggregated,24.000000,0.000000,6,7,7,7,8,9,230,250,480,560,560,4036,4,6,13.428932612490163,1.7563789997439017,557.5686909996875,47.5213082259663
1765903504,50,,Aggregated,24.400000,0.000000,6,7,7,7,8,9,230,250,480,560,560,4063,4,6,13.38032922471376,1.7563789997439017,557.5686909996875,47.54319468373123
1765903505,50,,Aggregated,24.600000,0.000000,6,7,7,7,8,9,230,250,480,560,560,4086,4,6,13.336755896967759,1.7563789997439017,557.5686909996875,47.54576603034753
1765903506,50,,Aggregated,24.600000,0.000000,6,7,7,7,8,9,230,240,480,560,560,4104,4,6,13.300832455167896,1.7563789997439017,557.5686909996875,47.544834307992204
1765903507,50,,Aggregated,23.900000,0.000000,6,7,7,7,8,9,230,240,480,560,560,4124,4,6,13.263648086083805,1.7563789997439017,557.5686909996875,47.55286129970902
1765903508,50,,Aggregated,23.300000,0.000000,6,7,7,7,8,9,230,240,480,560,560,4145,4,6,13.221847772740864,1.7563789997439017,557.5686909996875,47.54644149577805
1765903509,50,,Aggregated,22.800000,0.000000,6,7,7,7,8,9,230,240,480,560,560,4168,4,6,13.174726253840603,1.7563789997439017,557.5686909996875,47.505758157389636
1765903510,50,,Aggregated,22.800000,0.000000,6,7,7,7,8,9,230,240,480,560,560,4190,4,6,13.130613108355353,1.7563789997439017,557.5686909996875,47.47494033412888
1765903511,50,,Aggregated,22.800000,0.000000,6,7,7,7,8,9,230,240,480,560,560,4213,4,6,13.083813818183543,1.7563789997439017,557.5686909996875,47.42653690956563
1765903512,50,,Aggregated,22.400000,0.000000,6,7,7,7,8,9,230,240,480,560,560,4238,4,6,13.037371436764268,1.7563789997439017,557.5686909996875,47.44407739499764
1765903513,50,,Aggregated,22.200000,0.000000,6,7,7,7,8,9,230,240,480,560,560,4260,4,6,12.994845252114187,1.7563789997439017,557.5686909996875,47.3849765258216
1765903514,50,,Aggregated,22.300000,0.000000,6,7,7,7,8,9,230,240,480,560,560,4284,4,6,12.951315127919244,1.7563789997439017,557.5686909996875,47.374416433239965
1765903515,50,,Aggregated,22.400000,0.000000,6,7,7,7,8,9,230,240,480,560,560,4311,4,6,12.899795761078177,1.7563789997439017,557.5686909996875,47.397819531431225
1765903516,50,,Aggregated,22.200000,0.000000,6,7,7,7,8,9,230,240,480,560,560,4335,4,6,12.859847937487093,1.7563789997439017,557.5686909996875,47.41222606689735
1765903517,50,,Aggregated,22.600000,0.000000,6,7,7,7,8,9,230,240,480,560,560,4355,4,6,12.82198298071345,1.7563789997439017,557.5686909996875,47.389207807118254
1765903518,50,,Aggregated,23.000000,0.000000,6,7,7,7,8,9,230,240,480,560,560,4376,4,6,12.785497455669681,1.7563789997439017,557.5686909996875,47.37385740402194
1765903519,50,,Aggregated,22.800000,0.000000,6,7,7,7,8,9,230,240,480,560,560,4405,4,6,12.735949444951105,1.7563789997439017,557.5686909996875,47.3788876276958
1765903520,50,,Aggregated,23.000000,0.000000,6,7,7,7,8,9,230,240,480,560,560,4420,4,6,12.711955267649381,1.7563789997439017,557.5686909996875,47.37194570135747
1765903521,50,,Aggregated,23.700000,0.000000,6,7,7,7,8,9,230,240,480,560,560,4443,4,6,12.671892316905376,1.7563789997439017,557.5686909996875,47.32478055367994
1765903522,50,,Aggregated,23.200000,0.000000,6,7,7,7,8,9,230,240,480,560,560,4469,4,6,12.627304469682795,1.7563789997439017,557.5686909996875,47.28306108749161
1765903523,50,,Aggregated,23.200000,0.000000,6,7,7,7,8,9,230,240,480,560,560,4489,4,6,12.596646637115846,1.7563789997439017,557.5686909996875,47.27378035197149
1765903524,50,,Aggregated,23.100000,0.000000,6,7,7,7,8,9,230,240,480,560,560,4515,6,6,12.5491375317865,1.7563789997439017,557.5686909996875,47.25404208194906
1765903525,50,,Aggregated,23.000000,0.000000,6,7,7,7,8,9,230,240,480,560,560,4536,6,6,12.5165798223145,1.7563789997439017,557.5686909996875,47.283068783068785
1765903526,50,,Aggregated,23.100000,0.200000,6,7,7,7,8,9,220,240,480,560,560,4562,6,6,12.476201496058248,1.7563789997439017,557.5686909996875,47.29329241560719
1765903527,50,,Aggregated,22.600000,0.200000,6,7,7,7,8,9,220,240,480,560,560,4585,6,6,12.439147085936234,1.7563789997439017,557.5686909996875,47.2907306434024
1765903528,50,,Aggregated,22.500000,0.200000,6,7,7,7,8,9,220,240,480,560,560,4606,6,6,12.407239545162383,1.7563789997439017,557.5686909996875,47.30178028658272
1765903529,50,,Aggregated,22.900000,0.200000,6,7,7,7,8,9,220,240,480,560,560,4632,6,6,12.371079308942196,1.7563789997439017,557.5686909996875,47.30829015544042
